Data_ID,Event_ID,Species,Num_ Observed,Age,Composition,Breeding_Plumage,Breeding_Status,Data_Location_ID,Notes
"20160802141253-430261135.101318","{AA66C24E-03E2-4104-9C2F-1B4139157869}","Shorebird sp.",1.0000000000000000e+00,,,,,,"heard, not seen, on West side of census unit"
"20160802141312-677947700.023651","{AA66C24E-03E2-4104-9C2F-1B4139157869}","MEGU",1.0000000000000000e+00,"Ad",,"Y",,,"West side of census unit"
"20160802141320-502453923.225403","{AA66C24E-03E2-4104-9C2F-1B4139157869}","GBHE",1.0000000000000000e+00,"Ad",,,,,"West side of census unit"
"20160808181345-53504526.6151428","{D8883E3A-0BFA-4E1D-ACEE-9595585D4B71}","BEKI",1.0000000000000000e+00,,,,,,"Heard, not seen."
"20160808181355-592458248.138428","{D8883E3A-0BFA-4E1D-ACEE-9595585D4B71}","SPSA",1.0000000000000000e+00,"Ad",,"N",,,"Foraging along Nahku Bay beach"
"20160808181519-468700110.912323","{D8883E3A-0BFA-4E1D-ACEE-9595585D4B71}","MAMU",1.0000000000000000e+00,"Ad","M","Y","P",,"1 pair seen, assumed to be male counterpart"
"20160808181627-298165440.559387","{D8883E3A-0BFA-4E1D-ACEE-9595585D4B71}","MAMU",1.0000000000000000e+00,"Ad","F","Y","P",,"1 pair seen, assumed to be female counterpart."
"20160808181816-647821187.973022","{0562E197-CF90-4253-A793-68EB8BBE5978}","ULGU",1.0000000000000000e+00,,,,,,
"20160808181822-263792932.033539","{0562E197-CF90-4253-A793-68EB8BBE5978}","SUSC",4.0000000000000000e+00,"Unk","F/Juv",,,,"In water near shore, just south of the observation point on same side (east) or inlet."
"20160808181903-279342055.32074","{0562E197-CF90-4253-A793-68EB8BBE5978}","NOCR",1.1000000000000000e+01,,,,,,
"20160808181910-829801619.052887","{0562E197-CF90-4253-A793-68EB8BBE5978}","RBME",1.0000000000000000e+00,,,,,,"Seen from CU6 observation point."
"20160808182112-589163005.35202","{A753AB4F-7D89-40BB-994F-B19CC53C6BE4}","BOGU",3.0000000000000000e+00,"Ad",,"Y",,,
"20160808182119-986093163.490295","{A753AB4F-7D89-40BB-994F-B19CC53C6BE4}","BOGU",7.0000000000000000e+00,"Ad",,"N",,,
"20160808182127-910964310.16922","{A753AB4F-7D89-40BB-994F-B19CC53C6BE4}","BOGU",1.0000000000000000e+00,"Juv",,,,,
"20160808182134-226866006.851196","{A753AB4F-7D89-40BB-994F-B19CC53C6BE4}","MEGU",1.0000000000000000e+00,"Ad",,"N",,,
"20160808182141-695115506.649017","{A753AB4F-7D89-40BB-994F-B19CC53C6BE4}","MEGU",1.2000000000000000e+01,"Ad",,"Y",,,
"20160808182154-980003237.724304","{A753AB4F-7D89-40BB-994F-B19CC53C6BE4}","HERG",3.0000000000000000e+00,,,,,,
"20160808182200-243931353.092194","{A753AB4F-7D89-40BB-994F-B19CC53C6BE4}","GBHE",1.0000000000000000e+00,,,,,,
"20160808182205-533873081.207275","{A753AB4F-7D89-40BB-994F-B19CC53C6BE4}","RIOT",,,,,,,"River otter!"
"20160808182556-999414563.179016","{FD02EBA0-0125-4619-B0D1-42E1651E450F}","Shorebird sp.",1.0000000000000000e+00,,,,,,"Seen briefly when we first arrived at the Hackett Hill large pullout, but could not ID."
"20160808182604-676175892.353058","{FD02EBA0-0125-4619-B0D1-42E1651E450F}","BAEA",1.0000000000000000e+00,"Imm",,,,,
"20160808182610-15703916.5496826","{FD02EBA0-0125-4619-B0D1-42E1651E450F}","BAEA",2.0000000000000000e+00,,,,,,
"20160808182656-575183808.803558","{FD02EBA0-0125-4619-B0D1-42E1651E450F}","HERG",1.0000000000000000e+00,"Ad",,"Y",,,
"20160808182706-100052237.510681","{FD02EBA0-0125-4619-B0D1-42E1651E450F}","ULGU",5.0000000000000000e+00,"Ad",,,,,
"20160808182715-103022634.983063","{FD02EBA0-0125-4619-B0D1-42E1651E450F}","ULGU",1.0000000000000000e+00,"Imm",,,,,
"20160808182723-798884391.784668","{FD02EBA0-0125-4619-B0D1-42E1651E450F}","COME",1.0000000000000000e+00,"Ad","M","N",,,"with other COME floating down the river"
"20160808182740-284480273.723602","{FD02EBA0-0125-4619-B0D1-42E1651E450F}","COME",4.0000000000000000e+00,"Unk","F/Juv",,,,"with NB Male, floating down river"
"20160808182757-45649170.8755493","{FD02EBA0-0125-4619-B0D1-42E1651E450F}","SSHA",1.0000000000000000e+00,"Unk","Unk",,,,"Sharp-shinned hawk! Pale-breasted individual. ID'd by Mike K. and Stacie E."
"20160808183009-382010698.318481","{F8DBA863-C504-4D06-8C19-5089433E62F4}","SSHA",1.0000000000000000e+00,"Unk","Unk",,,,"Another sharp-shinned hawk! This was a darker individual, ID'd by Stacie E."
"20160808183037-300970494.747162","{F8DBA863-C504-4D06-8C19-5089433E62F4}","NOCR",3.1000000000000000e+01,,,,,,
"20160808183044-948571085.929871","{F8DBA863-C504-4D06-8C19-5089433E62F4}","BAEA",1.0000000000000000e+00,"Ad",,,,,
"20160808183050-979829370.975494","{F8DBA863-C504-4D06-8C19-5089433E62F4}","ULGU",1.0000000000000000e+00,"Imm",,,,,
"20160808183056-401374340.057373","{F8DBA863-C504-4D06-8C19-5089433E62F4}","BLTU",1.0000000000000000e+00,"Ad",,"N",,,"Black Turnstone! Seen foraging along shore at the south end of the flats among gulls. ID'd through spotting scope about 500 ft. away. Watched for about 10 minutes. Very ""chubby"" looking, appropriate length/shape of beak, dark back & head & breast, no color contrast between head pulamge and eye/beak (both dark), pure white chest (below black breast) and white under tail, short, dark orangish legs."
"20160808183351-278279960.155487","{F8DBA863-C504-4D06-8C19-5089433E62F4}","BOGU",8.0000000000000000e+00,"Ad",,"Y",,,
"20160808183358-160441517.829895","{F8DBA863-C504-4D06-8C19-5089433E62F4}","BOGU",7.0000000000000000e+00,"Ad",,"N",,,
"20160808183405-162821590.900421","{F8DBA863-C504-4D06-8C19-5089433E62F4}","MEGU",9.0000000000000000e+00,"Ad",,"Y",,,
"20160808183417-646587133.407593","{F8DBA863-C504-4D06-8C19-5089433E62F4}","MEGU",1.2000000000000000e+01,"Ad",,"N",,,
"20160808183421-410073220.729828","{F8DBA863-C504-4D06-8C19-5089433E62F4}","MEGU",6.0000000000000000e+00,"Ad",,"U",,,
"20160808183432-412766814.231873","{F8DBA863-C504-4D06-8C19-5089433E62F4}","ULGU",1.0000000000000000e+00,"Imm",,,,,
"20160808183438-712730467.319489","{F8DBA863-C504-4D06-8C19-5089433E62F4}","HERG",1.0000000000000000e+00,"Ad",,"Y",,,
"20160808183443-326206207.275391","{F8DBA863-C504-4D06-8C19-5089433E62F4}","GWTE",5.0000000000000000e+00,"Unk","Unk","N",,,"Probably a mix of male/female, hanging out with MALL"
"20160808183515-633178889.751434","{F8DBA863-C504-4D06-8C19-5089433E62F4}","MALL",1.8000000000000000e+01,"Unk","Unk","N",,,"Probably a mix of male/female"
"20160808183532-207561135.292053","{F8DBA863-C504-4D06-8C19-5089433E62F4}","GBHE",2.0000000000000000e+00,,,,,,
"20160816094738-289562463.760376","{EEEC5A7B-6E20-44DD-9A98-6712E59861F9}","BAEA",2.0000000000000000e+00,"Ad","Unk","Y","O",,"Skag. River Mouth"
"20160816094828-301948010.921478","{EEEC5A7B-6E20-44DD-9A98-6712E59861F9}","MEGU",3.9000000000000000e+01,"Ad","Unk","U","O",,"Skag. River Mouth, mixed breeding and nonbreeding plumage"
"20160816095104-774740099.906921","{EEEC5A7B-6E20-44DD-9A98-6712E59861F9}","BOGU",3.0000000000000000e+00,"Ad","Unk","N","O",,"Skag. River Mouth"
"20160816095151-14017641.544342","{EEEC5A7B-6E20-44DD-9A98-6712E59861F9}","HERG",4.0000000000000000e+00,"Ad","Unk","Y","X",,"Sm. Boat Harbor"
"20160816095313-760723590.85083","{EEEC5A7B-6E20-44DD-9A98-6712E59861F9}","HERG",8.0000000000000000e+00,"Juv","Juv","N","O",,"Skag. River Mouth"
"20160816095344-814490020.275116","{EEEC5A7B-6E20-44DD-9A98-6712E59861F9}","NOCR",6.0000000000000000e+00,"Unk","Unk","U","O",,"Ore Term."
"20160816102145-414032697.677612","{562C33A8-2894-42EE-BC1B-34259840C365}","MEGU",2.0000000000000000e+00,"Ad","Unk","N",,,
"20160816102252-862619340.419769","{562C33A8-2894-42EE-BC1B-34259840C365}","BOGU",1.0000000000000000e+00,"Ad","Unk","N",,,
"20160816102702-373536169.528961","{53605D53-7D48-4BF3-AB06-EB39A6993A27}","MEGU",2.0000000000000000e+00,"Ad","Unk","Y",,,
"20160816102734-961953163.146973","{53605D53-7D48-4BF3-AB06-EB39A6993A27}","MEGU",7.0000000000000000e+00,"Ad","y","N",,,
"20160816102747-871445834.636688","{53605D53-7D48-4BF3-AB06-EB39A6993A27}","ULGU",2.0000000000000000e+00,"Juv","Unk","N",,,
"20160816102817-56236863.1362915","{53605D53-7D48-4BF3-AB06-EB39A6993A27}","SPSA",1.0000000000000000e+00,"Ad","Unk","N",,,
"20160816103134-364018678.665161","{9D7B7A69-EA5C-4780-9FDF-CF6D55CA5C7B}","BAEA",1.0000000000000000e+00,"Ad","Unk","U",,,
"20160816103523-767111659.049988","{E6D09663-5FFF-4B85-9DA5-2D8F928F1350}","GWTE",2.0000000000000000e+00,"Unk","Unk","N",,,"Observed from CU7"
"20160816103556-53504526.6151428","{E6D09663-5FFF-4B85-9DA5-2D8F928F1350}","MALL",2.5000000000000000e+01,"Unk","Unk","N",,,"Highest number observed from road."
"20160816103908-592458248.138428","{E6D09663-5FFF-4B85-9DA5-2D8F928F1350}","BAEA",1.0000000000000000e+00,"Ad","Unk","U",,,
"20160816104043-298165440.559387","{629F91D2-0216-49A9-A80B-36B72F7E7A4A}","BAEA",1.0000000000000000e+00,"Ad","Unk","Y",,,
"20160816104401-647821187.973022","{D6EDF5CB-96F8-4B29-896E-585543F4E238}","COME",5.0000000000000000e+00,"Ad","M","N",,,"Nelson Slough. White wing patch on males very distinct."
"20160816104527-263792932.033539","{D6EDF5CB-96F8-4B29-896E-585543F4E238}","COME",3.0000000000000000e+00,"Ad","F","N",,,"Nelson Slough"
"20160816104554-279342055.32074","{D6EDF5CB-96F8-4B29-896E-585543F4E238}","COME",4.0000000000000000e+00,"Juv","Unk","N",,,"Nelson Slough. White patch below eye very distinct."
"20160816104632-829801619.052887","{D6EDF5CB-96F8-4B29-896E-585543F4E238}","NOCR",6.9000000000000000e+01,"Unk","Unk","U",,,"Nelson Slough Mouth"
"20160816104715-824602127.075195","{D6EDF5CB-96F8-4B29-896E-585543F4E238}","MEGU",1.3000000000000000e+01,"Ad","Unk","N",,,"Nelson Slough Mouth"
"20160816104743-589163005.35202","{D6EDF5CB-96F8-4B29-896E-585543F4E238}","MEGU",6.0000000000000000e+00,"Ad","Unk","Y",,,"Nelson Slough Mouth"
"20160816104759-986093163.490295","{D6EDF5CB-96F8-4B29-896E-585543F4E238}","BOGU",2.0000000000000000e+00,"Ad","Unk","N",,,"Nelson Slough Mouth"
"20160816104818-910964310.16922","{D6EDF5CB-96F8-4B29-896E-585543F4E238}","HERG",1.0000000000000000e+00,"Ad","Unk","Y",,,"Nelson Slough Mouth"
"20160816104835-226866006.851196","{D6EDF5CB-96F8-4B29-896E-585543F4E238}","ULGU",2.0000000000000000e+00,"Juv","Unk","N",,,"Nelson Slough Mouth"
"20160816104901-695115506.649017","{D6EDF5CB-96F8-4B29-896E-585543F4E238}","SSHA",1.0000000000000000e+00,"Juv","Unk","N",,,"Nelson Slough"
"20160816104925-980003237.724304","{D6EDF5CB-96F8-4B29-896E-585543F4E238}","Sandpiper Sp.",4.0000000000000000e+00,"Unk","Unk","U",,,"Sm flock of peeps overhead.  Too high to ID"
"20160825081359-533424019.813538","{B3D40B23-25B3-421B-848A-3B184B699EEA}","HERG",3.0000000000000000e+00,"Ad","Unk","Y",,,"2 viewed form Sm Boat Harbor w/ begging juv. 1 viewed from Skag. River mouth"
"20160825081545-579518616.199493","{B3D40B23-25B3-421B-848A-3B184B699EEA}","HERG",1.0000000000000000e+00,"Juv","Juv","N",,,"Begging from 2 adults at Sm Boat Harbor"
"20160825081807-289562463.760376","{B3D40B23-25B3-421B-848A-3B184B699EEA}","HERG",3.0000000000000000e+00,"Ad","Unk","N",,,"Skag. River mouth"
"20160825081844-301948010.921478","{B3D40B23-25B3-421B-848A-3B184B699EEA}","GWTE",1.0000000000000000e+00,"Ad","F",,,,"W/ juv in Sm Boat Harbor"
"20160825082033-774740099.906921","{B3D40B23-25B3-421B-848A-3B184B699EEA}","GWTE",1.0000000000000000e+00,"Juv","Juv","N",,,"W/ female in Sm Boat Harbor (smaller, thinner bill, rounder head)"
"20160825082132-14017641.544342","{B3D40B23-25B3-421B-848A-3B184B699EEA}","MEGU",3.5000000000000000e+01,"Ad","Unk","U",,,"Skag. River mouth.  Most in nonbreeding plumage, but too far away to tell for some"
"20160825082251-760723590.85083","{B3D40B23-25B3-421B-848A-3B184B699EEA}","ULGU",1.0000000000000000e+00,"Imm","Unk","N",,,"Sm Boat Harbor. Large gull."
"20160825082336-814490020.275116","{B3D40B23-25B3-421B-848A-3B184B699EEA}","MALL",8.0000000000000000e+00,"Unk","Unk","N",,,"Ore Term.  Too foggy to get sex/age"
"20160825082421-709037899.971008","{B3D40B23-25B3-421B-848A-3B184B699EEA}","BAEA",1.0000000000000000e+00,"Ad","Unk",,,,"Skag. River Mouth"
"20160825082512-45352756.9770813","{B3D40B23-25B3-421B-848A-3B184B699EEA}","SUSC",2.1000000000000000e+01,"Mix","F/Juv","N",,,"Skag. River Mouth"
"20160825082703-862619340.419769","{CDC231EC-05F4-4A2B-A41A-07E22C28E9DE}","SUSC",4.0000000000000000e+00,"Mix","F/Juv","N",,,"2nd rock.  Joined raft observed from CU1"
"20160825082755-790480017.662048","{CDC231EC-05F4-4A2B-A41A-07E22C28E9DE}","MAMU",1.0000000000000000e+00,"Ad","Unk","Y",,,"2nd rock"
"20160825082915-373536169.528961","{CDC231EC-05F4-4A2B-A41A-07E22C28E9DE}","BOGU",1.0000000000000000e+00,"Ad","Unk","N",,,"2nd rock"
"20160825083104-871445834.636688","{AD7758EC-0F2D-48A0-AFAC-A5700069C4DF}","BAEA",2.0000000000000000e+00,"Ad","Unk",,,,
"20160825083128-56236863.1362915","{AD7758EC-0F2D-48A0-AFAC-A5700069C4DF}","ULGU",1.0000000000000000e+00,"Unk","Unk","U",,,"Far away"
"20160825083301-364018678.665161","{32319B56-653A-4EA5-BC13-5DD93939F99F}","MEGU",4.0000000000000000e+00,"Ad","Unk","N",,,
"20160825083319-524868428.707123","{32319B56-653A-4EA5-BC13-5DD93939F99F}","MEGU",1.0000000000000000e+00,"Ad","Unk","Y",,,
"20160825083336-767111659.049988","{32319B56-653A-4EA5-BC13-5DD93939F99F}","ULGU",1.0000000000000000e+00,"Imm","Unk","N",,,
"20160825083400-53504526.6151428","{32319B56-653A-4EA5-BC13-5DD93939F99F}","BEKI",1.0000000000000000e+00,"Ad","F",,,,
"20160825083550-592458248.138428","{32319B56-653A-4EA5-BC13-5DD93939F99F}","BEKI",1.0000000000000000e+00,"Unk","Unk",,,,"Auditory detection.  Far away form first sighting."
"20160825083723-298165440.559387","{9276B778-85BF-43CE-A849-F134C637DD89}","MAMU",1.0000000000000000e+00,"Ad","Unk","Y",,,
"20160825083815-622696697.711945","{9276B778-85BF-43CE-A849-F134C637DD89}","BAEA",1.0000000000000000e+00,"Ad","Unk",,,,
"20160825083922-263792932.033539","{34987A13-EB87-4561-98C5-8EEE5876941C}","BAEA",3.0000000000000000e+00,"Ad","Unk",,,,"Circling N. of Trespass Cabin"
"20160825084013-279342055.32074","{34987A13-EB87-4561-98C5-8EEE5876941C}","COME",1.0000000000000000e+00,"Ad","M","N",,,"Trespass Cabin"
"20160825084044-829801619.052887","{34987A13-EB87-4561-98C5-8EEE5876941C}","COME",9.0000000000000000e+00,"Mix","F/Juv","N",,,"Trespass Cabin"
"20160825084110-824602127.075195","{34987A13-EB87-4561-98C5-8EEE5876941C}","MALL",1.9000000000000000e+01,"Mix","Mix","N",,,"Observed from cu7.  Flyby (too distant to sex/age)"
"20160825084205-589163005.35202","{34987A13-EB87-4561-98C5-8EEE5876941C}","shorebird sp.",1.0000000000000000e+00,"Unk","Unk",,,,"Observed form road along river.  Very quick flyby.  Not a small peep."
"20160825084340-910964310.16922","{355811B9-722F-4B0A-B070-C5193E83020F}","BAEA",1.0000000000000000e+00,"Ad","Unk",,,,"Hackett Hill"
"20160825084400-226866006.851196","{355811B9-722F-4B0A-B070-C5193E83020F}","CORA",1.0000000000000000e+00,"Unk","Unk",,,,"Hackett Hill, auditory detection."
"20160825084516-980003237.724304","{30BF5D55-3B4B-434A-ADF2-1D9F776CBFEA}","BOGU",1.0000000000000000e+00,"Ad","Unk","N",,,"Nelson Slough Mouth"
"20160825084534-243931353.092194","{30BF5D55-3B4B-434A-ADF2-1D9F776CBFEA}","RBME",2.0000000000000000e+00,"Ad","M","N",,,"S. End Flats"
"20160825084602-533873081.207275","{30BF5D55-3B4B-434A-ADF2-1D9F776CBFEA}","GWTE",2.0000000000000000e+00,"Unk","Unk","Y",,,"S. End Flats.  The birds were identical.  Had a tough time getting age/sex.  Probably two females, but can't be sure."
"20160829175129-533424019.813538","{CC048B13-22A4-435A-9AB6-F560D997A7DA}","SPSA",1.0000000000000000e+00,"Ad","Unk","N",,,"Sm. Boat Harbor"
"20160829175217-579518616.199493","{CC048B13-22A4-435A-9AB6-F560D997A7DA}","MEGU",3.8000000000000000e+01,"Ad","Unk","N",,,"Highest # seen from the Ferry Terminal"
"20160829175253-289562463.760376","{CC048B13-22A4-435A-9AB6-F560D997A7DA}","GWGU",2.0000000000000000e+00,"Ad","Unk","Y",,,"Ferry Terminal"
"20160829175335-301948010.921478","{CC048B13-22A4-435A-9AB6-F560D997A7DA}","ULGU",2.0000000000000000e+00,"Juv","Unk",,,,"Ferry Terminal"
"20160829175416-774740099.906921","{CC048B13-22A4-435A-9AB6-F560D997A7DA}","ULGU",2.0000000000000000e+00,"Imm","Unk",,,,"Ferry Terminal"
"20160829175439-14017641.544342","{CC048B13-22A4-435A-9AB6-F560D997A7DA}","SEPL",2.0000000000000000e+00,"Ad","Unk","Y",,,"Skagway River Mouth."
"20160829175616-760723590.85083","{CC048B13-22A4-435A-9AB6-F560D997A7DA}","MALL",6.0000000000000000e+00,"Unk","Unk","N",,,"Ore Terminal.  Too distant to distinguish sex/age."
"20160829175651-814490020.275116","{CC048B13-22A4-435A-9AB6-F560D997A7DA}","GWTE",7.0000000000000000e+00,"Unk","Unk","N",,,"Skagway River mouth.  Too distant to distinguish sex/age."
"20160829175804-709037899.971008","{CC048B13-22A4-435A-9AB6-F560D997A7DA}","COME",5.0000000000000000e+00,"Unk","Unk","N",,,"Skagway River mouth.  Too distant to distinguish sex/age."
"20160829175821-45352756.9770813","{CC048B13-22A4-435A-9AB6-F560D997A7DA}","BAEA",2.0000000000000000e+00,"Ad","Unk",,,,"Sm. Boat Harbor"
"20160829175841-414032697.677612","{CC048B13-22A4-435A-9AB6-F560D997A7DA}","BAEA",1.0000000000000000e+00,"Imm",,,,,"Sm. Boat Harbor"
"20160830092410-533424019.813538","{5843C2EE-E7D1-4EAE-9846-F8C1F8393B9D}","BAEA",1.0000000000000000e+00,"Ad","Unk",,,,"Yak. Pt."
"20160830092430-579518616.199493","{5843C2EE-E7D1-4EAE-9846-F8C1F8393B9D}","GWGU",1.0000000000000000e+00,"Ad","Unk","Y",,,"Yak. Pt."
"20160830092447-289562463.760376","{5843C2EE-E7D1-4EAE-9846-F8C1F8393B9D}","ULGU",2.0000000000000000e+00,"Ad","Unk","U",,,"2nd Rock.  Too far away to ID"
"20160830092527-301948010.921478","{5843C2EE-E7D1-4EAE-9846-F8C1F8393B9D}","MEGU",3.0000000000000000e+00,"Ad","Unk","N",,,"2nd Rock."
"20160830093026-533424019.813538","{F104A8CA-88A8-42EA-BCFE-6ED66BFC9657}","MALL",3.0000000000000000e+00,"Unk","Unk","N",,,"S. End Flats, too far away to determine age/sex."
"20160830093105-579518616.199493","{F104A8CA-88A8-42EA-BCFE-6ED66BFC9657}","BAEA",1.0000000000000000e+00,"Ad","Unk",,,,"Nelson Slough"
"20160830093233-301948010.921478","{DFB968C5-55F2-4583-85C2-06EE63489A99}","NOHA",1.0000000000000000e+00,"Juv","Unk",,,,"In meadow across river from Merganser Log.  Very rusty colored."
"20160830093326-774740099.906921","{DFB968C5-55F2-4583-85C2-06EE63489A99}","BAEA",1.0000000000000000e+00,"Ad","Unk",,,,"In river near Merganser Log"
"20160830093346-14017641.544342","{DFB968C5-55F2-4583-85C2-06EE63489A99}","SEPL",2.0000000000000000e+00,"Unk","Unk","U",,,"Slough near S. Hackett Hill.  Didn't stick around long enough to get age/plumage."
"20160830093616-814490020.275116","{57200CD0-575A-42E8-8BFA-AB69759027BD}","RBME",8.0000000000000000e+00,"Unk","Unk","N",,,"Viewed from CU&. Too far away to determine age/sex"
"20160830093647-709037899.971008","{57200CD0-575A-42E8-8BFA-AB69759027BD}","SSHA",1.0000000000000000e+00,"Unk","Unk",,,,"Across river from S. Hackett Hill, near river mouth.  Too far away to determine age."
"20160830093758-45352756.9770813","{57200CD0-575A-42E8-8BFA-AB69759027BD}","BEKI",1.0000000000000000e+00,"Ad","M",,,,"S. Hackett Hill"
"20160830093822-414032697.677612","{57200CD0-575A-42E8-8BFA-AB69759027BD}","BAEA",1.0000000000000000e+00,"Ad","Unk",,,,"Trespass Cabin"
"20160830093942-790480017.662048","{8D742EEE-28B6-48A9-B7FE-8B8B7831CFE9}","BAEA",1.0000000000000000e+00,"Ad","Unk",,,,"Just N. of waterfall near nest."
"20160830094042-373536169.528961","{8D742EEE-28B6-48A9-B7FE-8B8B7831CFE9}","GWGU",2.0000000000000000e+00,"Ad","Unk","U",,,"Tresspass cabin"
"20160830094300-871445834.636688","{03C5514B-30D8-495F-BDA5-5A6FDE06762E}","CORA",1.0000000000000000e+00,"Unk","Unk",,,,"Auditory detection"
"20160830094719-949556648.731232","{5009904A-92BB-438C-A174-1DB877272814}","MEGU",1.0000000000000000e+00,"Ad","Unk","N",,,
"20160912152116-533424019.813538","{3A14ACE6-5E33-4A97-A9E7-966218E4A2BE}","HADU",3.0000000000000000e+00,"Mix","F/Juv","N",,,"Sm. Boat Harbor"
"20160912152248-579518616.199493","{3A14ACE6-5E33-4A97-A9E7-966218E4A2BE}","CORA",2.0000000000000000e+00,"Unk","Unk",,,,"Sm. Boat Harbor"
"20160912152309-289562463.760376","{3A14ACE6-5E33-4A97-A9E7-966218E4A2BE}","BAEA",1.0000000000000000e+00,"Ad","Unk",,,,"Sm. Boat Harbor"
"20160912152330-301948010.921478","{3A14ACE6-5E33-4A97-A9E7-966218E4A2BE}","HERG",5.0000000000000000e+00,"Ad","Unk","N",,,"Skag. River mouth"
"20160912152355-774740099.906921","{3A14ACE6-5E33-4A97-A9E7-966218E4A2BE}","MEGU",3.0000000000000000e+01,"Ad","Unk","N",,,"Skag. River mouth"
"20160912152452-14017641.544342","{3A14ACE6-5E33-4A97-A9E7-966218E4A2BE}","GLGU",1.0000000000000000e+00,"Ad","Unk","N",,,"Ferry Term."
"20160912152518-760723590.85083","{3A14ACE6-5E33-4A97-A9E7-966218E4A2BE}","ULGU",3.0000000000000000e+00,"Juv","Unk",,,,"Skag. River Mouth"
"20160912152540-814490020.275116","{3A14ACE6-5E33-4A97-A9E7-966218E4A2BE}","BOGU",2.0000000000000000e+00,"Ad","Unk","N",,,"Skag. River Mouth"
"20160912152950-862619340.419769","{F9895EED-5C68-49A2-8D6C-C10453974967}","MEGU",1.0000000000000000e+00,"Ad","Unk","N",,,
"20160912153005-790480017.662048","{F9895EED-5C68-49A2-8D6C-C10453974967}","MEGU",1.0000000000000000e+00,"Imm","Unk",,,,
"20160912153333-524868428.707123","{BD618A7C-6359-4ECE-B77E-B50A420D2B63}","MEGU",2.0000000000000000e+00,"Imm","Unk",,,,
"20160912153345-767111659.049988","{BD618A7C-6359-4ECE-B77E-B50A420D2B63}","MEGU",2.0000000000000000e+00,"Ad","Unk","N",,,
"20160912153354-53504526.6151428","{BD618A7C-6359-4ECE-B77E-B50A420D2B63}","MEGU",2.0000000000000000e+00,"Juv","Unk",,,,
"20160912153644-468700110.912323","{752D4EB4-C4A5-4296-B745-30E3351D70CC}","MEGU",1.0000000000000000e+00,"Ad","Unk","N",,,
"20160912153657-298165440.559387","{752D4EB4-C4A5-4296-B745-30E3351D70CC}","MEGU",2.0000000000000000e+00,"Imm","Unk",,,,
"20160912153708-622696697.711945","{752D4EB4-C4A5-4296-B745-30E3351D70CC}","ULGU",1.0000000000000000e+00,"Juv","Unk",,,,
"20160912153856-263792932.033539","{57F3F1B7-3E1C-4F26-9FF8-E0E8023933E8}","MAMU",2.0000000000000000e+00,"Ad","Unk","Y",,,"Trespass Cabin"
"20160912153924-279342055.32074","{57F3F1B7-3E1C-4F26-9FF8-E0E8023933E8}","BUFF",2.0000000000000000e+00,"Unk","Unk","N",,,"Trespass Cabin.  Too far away in rough ocean to determine sex/age."
"20160912154016-829801619.052887","{57F3F1B7-3E1C-4F26-9FF8-E0E8023933E8}","LESC",6.0000000000000000e+00,"Unk","Unk","N",,,"Trespass Cabin.  Too far away in rough ocean to determine sex/age."
"20160912154307-824602127.075195","{57F3F1B7-3E1C-4F26-9FF8-E0E8023933E8}","HADU",5.0000000000000000e+00,"Unk","Unk","N",,,"Road.  Too far away in rough ocean to determine sex/age."
"20160912154335-589163005.35202","{57F3F1B7-3E1C-4F26-9FF8-E0E8023933E8}","BAEA",2.0000000000000000e+00,"Ad","Unk",,,,"Road."
"20160912154404-986093163.490295","{57F3F1B7-3E1C-4F26-9FF8-E0E8023933E8}","NOHA",1.0000000000000000e+00,"Ad","F",,,,"Road."
"20160912154422-910964310.16922","{57F3F1B7-3E1C-4F26-9FF8-E0E8023933E8}","MALL",7.0000000000000000e+00,"Unk","Unk","N",,,"Observed from CU7.  Tood far away to determine age/sex."
"20160912154504-226866006.851196","{57F3F1B7-3E1C-4F26-9FF8-E0E8023933E8}","GWTE",1.0000000000000000e+00,"Unk","Unk","N",,,"Observed from CU7.  Tood far away to determine age/sex."
"20160912154522-695115506.649017","{57F3F1B7-3E1C-4F26-9FF8-E0E8023933E8}","MEGU",8.7000000000000000e+01,"Mix","Unk","N",,,"Observed from CU7"
"20160912154600-980003237.724304","{57F3F1B7-3E1C-4F26-9FF8-E0E8023933E8}","GLGU",2.0000000000000000e+00,"Ad","Unk","N",,,"Observed from CU7"
"20160912154730-533873081.207275","{B83366D8-AA17-4FEF-B04D-AE7F4FC344CC}","CORA",2.0000000000000000e+00,"Unk","Unk",,,,"Merganser Log"
"20160912154757-106369674.20578","{B83366D8-AA17-4FEF-B04D-AE7F4FC344CC}","AMDI",2.0000000000000000e+00,"Unk","Unk",,,,"Audio detection from Taiya River Bridge."
"20160912154958-676175892.353058","{388E241A-3926-4BCF-896D-A9FB73BB0405}","CORA",1.0000000000000000e+00,"Unk","Unk",,,,"Nelson Slough"
"20160915155610-579518616.199493","{8A973DA2-E35D-49C0-995E-C4231605E1FF}","MEGU",3.0000000000000000e+00,"Ad","Unk","N",,,
"20160915155631-289562463.760376","{8A973DA2-E35D-49C0-995E-C4231605E1FF}","BOGU",1.0000000000000000e+00,"Ad","Unk","N",,,
"20160915155650-301948010.921478","{8A973DA2-E35D-49C0-995E-C4231605E1FF}","ULGU",1.0000000000000000e+00,"Imm","Unk",,,,"probably a MEGU, but not sure"
"20160915155717-774740099.906921","{8A973DA2-E35D-49C0-995E-C4231605E1FF}","BAEA",1.0000000000000000e+00,"Ad","Unk",,,,
